,,slope,intercept
8,2,0.565606491633213,-0.010723313423249947
8,3,0.6006312386923743,-0.0497879920022245
8,4,0.5100231664430815,0.04782588301577473
8,5,0.5705657886144764,-0.026990258842479742
8,6,0.50863080895047,0.051749343783848545
8,7,0.5016205865772481,0.03704348072791758
8,8,0.5268497221726636,0.004491180893861357
8,9,0.48345636394265645,0.055388178884166694
8,10,0.5044939057907516,0.04036187626366794
8,11,0.5048997083860464,0.03386910953451927
8,12,0.4510012851394721,0.07090145211436832
8,13,0.4342242927195637,0.09710237416914996
8,14,0.46732459380578356,0.05383452517149473
8,15,0.5058262112636887,-0.014030679966986537
8,16,0.46398502938875447,0.019889301828470984
8,17,0.47614479127841275,0.06988519408506388
8,18,0.4508278088801255,0.07569440564503294
8,19,0.498559777396631,0.01921213057625526
8,20,0.495268037696266,0.03971253421157417
8,21,0.5948847962756394,-0.0917638883191968
8,22,0.5648817598978269,-0.07989813647084676
8,23,0.5343380497894227,-0.023111709415843507
9,0,0.5427221097015361,-0.01602915528819493
9,1,0.543817703114436,-0.007622212286367169
9,2,0.49972503929152046,0.057333174328990655
9,3,0.5307238696284594,0.026773659922360693
9,4,0.5103459328712813,0.04814007942220688
9,5,0.5079786923125317,0.048372751686158955
9,6,0.5065841210555357,0.053877158094645994
9,7,0.49310784362843535,0.05615511950572294
9,8,0.5225753181870697,0.011985545141900866
9,9,0.48937870120439214,0.0579356634130212
9,10,0.5026149139625793,0.042548764626886726
9,11,0.4875906042817374,0.055282669681121
9,12,0.4540303815090167,0.062135459432151874
9,13,0.43382541071526975,0.09602224425074668
9,14,0.4666794888865513,0.05413450043858564
9,15,0.5015781505278827,-0.011159372914146315
9,16,0.4632165708966914,0.020418248598082556
9,17,0.4762881708673724,0.07036425870646068
9,18,0.45755039795980995,0.07855207947908116
9,19,0.47857701841942135,0.03604962273711121
9,20,0.494864194392816,0.040538571524598055
9,21,0.5603376265317289,-0.03990018851331045
9,22,0.5629963603839035,-0.0770276576062543
9,23,0.5319234399687983,-0.020148361913871926
10,0,0.547905655464675,-0.017358665022286335
10,1,0.5543389356331115,-0.014501523883780787
10,2,0.4962980703611921,0.060856549889209854
10,3,0.5274925775202021,0.029942168933541402
10,4,0.5051921397549584,0.053533594505213666
10,5,0.5007184594405228,0.055924227607504595
10,6,0.49670921876940305,0.06418734479413024
10,7,0.5091286464890338,0.03255349389266221
10,8,0.5208322171414992,0.011013315343393337
10,9,0.49623933378419227,0.03963123100393434
10,10,0.49634869399444836,0.04905327454637509
10,11,0.5105088630929221,0.02014237371018396
10,12,0.49226486818692383,0.036138997925441896
10,13,0.42725244006192215,0.10121964012525592
10,14,0.461424787208005,0.05819280068164945
10,15,0.5030946380097158,-0.009207677969746475
10,16,0.46258834953672606,0.02573533960333413
10,17,0.468264540803989,0.06329300219861356
10,18,0.45906903351990436,0.07665512681075726
10,19,0.47739595178261796,0.039333078052659176
10,20,0.49629325381952444,0.039507455889555954
10,21,0.560722997709095,-0.039574256510234274
10,22,0.5635836102442601,-0.076714794615245
10,23,0.5318102288486147,-0.018829137565183895
11,0,0.5447437928770671,-0.014931309637729151
11,1,0.5495773977942663,-0.01352233761069277
11,2,0.5674598545648001,-0.01667912124442328
11,3,0.5260828731244284,0.03357911662633484
11,4,0.504178640104788,0.056723982936357276
11,5,0.5469527307469788,-0.00046928445036775734
11,6,0.49534408986610623,0.0675788983229253
11,7,0.5130545102911535,0.02993813533993439
11,8,0.5096930183890408,0.021890620728370336
11,9,0.48784451651170085,0.04722569530307974
11,10,0.49172065444293656,0.05516562675998088
11,11,0.5113848477832625,0.014443795369351087
11,12,0.4934853726109485,0.038626283921584015
11,13,0.42346906650085386,0.10550961969109496
11,14,0.4579531290556652,0.06217686670986955
11,15,0.4989542354084397,-0.003812593724856872
11,16,0.458369457421486,0.03200865814412679
11,17,0.47071272437569195,0.0759977842708196
11,18,0.46775692412199343,0.08201122980520292
11,19,0.47829126855185505,0.04037112014723754
11,20,0.49545023978901,0.040714497096916324
11,21,0.56061020800809,-0.038466445521935344
11,22,0.5705348541426739,-0.08224357625119949
11,23,0.5308726121375801,-0.017090369127697125
12,0,0.5279379141256039,0.0017492177638643858
12,1,0.529783296749795,0.006507305698701837
12,2,0.5570069939694569,-0.007267650701206274
12,3,0.5232139586404883,0.03781150798918442
12,4,0.5014039949957275,0.06086055751553443
12,5,0.5480315600339932,-0.0008600947314745255
12,6,0.49077227772478516,0.0740457289953762
12,7,0.5185265247606361,0.025590408722087732
12,8,0.5105830321201329,0.020763955358167774
12,9,0.4889877208333279,0.045279297206644864
12,10,0.5096398896619526,0.02881492246851841
12,11,0.5147866017044297,0.010660593502326121
12,12,0.49513389949448505,0.03522845934066959
12,13,0.4244012986769201,0.1046064175768221
12,14,0.459093066185472,0.061480676519273636
12,15,0.4952535663058157,-0.0039716943120595705
12,16,0.4555863508452947,0.03675812587030952
12,17,0.4707694636391959,0.07617426353397794
12,18,0.4685782680665469,0.08090510616517743
12,19,0.47814499742901295,0.03944716907477741
12,20,0.497371761930075,0.0391751417590982
12,21,0.5624778238232213,-0.03996144477864938
12,22,0.5689277642786635,-0.07859155750183866
12,23,0.530912049804398,-0.016206163784203698
13,0,0.5287710379925797,8.518796413037322e-05
13,1,0.5308491900188669,0.005556610553807961
